id,label
12599,2
12600,3
12601,0
12602,2
12603,3
12604,8
12605,2
12606,5
12607,2
12608,3
12609,2
12610,0
12611,5
12612,2
12613,5
12614,5
12615,5
12616,13
12617,2
12618,0
12619,3
12620,0
12621,2
12622,5
12623,5
12624,5
12625,14
12626,13
12627,2
12628,5
12629,3
12630,5
12631,5
12632,3
12633,8
12634,2
12635,13
12636,8
12637,2
12638,3
12639,13
12640,2
12641,2
12642,0
12643,0
12644,13
12645,5
12646,13
12647,5
12648,5
12649,13
12650,13
12651,2
12652,13
12653,6
12654,0
12655,5
12656,2
12657,0
12658,13
12659,3
12660,13
12661,8
12662,2
12663,14
12664,7
12665,7
12666,5
12667,2
12668,8
12669,7
12670,13
12671,3
12672,6
12673,0
12674,0
12675,5
12676,9
12677,5
12678,0
12679,2
12680,14
12681,0
12682,7
12683,0
12684,5
12685,3
12686,8
12687,0
12688,13
12689,5
12690,13
12691,13
12692,2
12693,8
12694,8
12695,0
12696,8
12697,3
12698,0
12699,3
12700,13
12701,0
12702,0
12703,0
12704,8
12705,13
12706,3
12707,2
12708,2
12709,5
12710,3
12711,13
12712,7
12713,5
12714,3
12715,2
12716,0
12717,2
12718,13
12719,13
12720,13
12721,7
12722,4
12723,14
12724,8
12725,5
12726,13
12727,8
12728,1
12729,0
12730,5
12731,0
12732,8
12733,2
12734,2
12735,8
12736,2
12737,7
12738,3
12739,14
12740,2
12741,3
12742,12
12743,3
12744,5
12745,3
12746,0
12747,5
12748,2
12749,13
12750,0
12751,8
12752,8
12753,2
12754,12
12755,0
12756,13
12757,2
12758,5
12759,8
12760,3
12761,3
12762,2
12763,5
12764,2
12765,3
12766,0
12767,0
12768,0
12769,2
12770,3
12771,2
12772,9
12773,3
12774,7
12775,2
12776,2
12777,2
12778,8
12779,13
12780,5
12781,0
12782,0
12783,5
12784,8
12785,13
12786,2
12787,1
12788,13
12789,12
12790,5
12791,8
12792,8
12793,3
12794,2
12795,3
12796,3
12797,3
12798,0
12799,2
12800,5
12801,8
12802,3
12803,5
12804,7
12805,8
12806,2
12807,5
12808,0
12809,2
12810,3
12811,0
12812,8
12813,0
12814,2
12815,8
12816,13
12817,10
12818,8
12819,13
12820,13
12821,2
12822,3
12823,8
12824,8
12825,1
12826,12
12827,5
12828,5
12829,8
12830,5
12831,8
12832,13
12833,2
12834,5
12835,0
12836,5
12837,2
12838,5
12839,2
12840,5
12841,13
12842,2
12843,8
12844,13
12845,2
12846,1
12847,3
12848,2
12849,0
12850,14
12851,2
12852,0
12853,0
12854,8
12855,3
12856,0
12857,5
12858,14
12859,0
12860,8
12861,2
12862,8
12863,1
12864,5
12865,13
12866,9
12867,7
12868,3
12869,0
12870,2
12871,8
12872,5
12873,8
12874,5
12875,0
12876,3
12877,2
12878,5
12879,5
12880,5
12881,2
12882,5
12883,3
12884,3
12885,13
12886,0
12887,0
12888,6
12889,3
12890,8
12891,13
12892,8
12893,2
12894,3
12895,4
12896,12
12897,13
12898,2
12899,13
12900,5
12901,3
12902,8
12903,0
12904,8
12905,2
12906,3
12907,5
12908,13
12909,13
12910,13
12911,13
12912,13
12913,0
12914,8
12915,3
12916,5
12917,8
12918,8
12919,13
12920,7
12921,13
12922,2
12923,13
12924,5
12925,0
12926,3
12927,0
12928,0
12929,3
12930,4
12931,0
12932,7
12933,13
12934,3
12935,2
12936,13
12937,13
12938,2
12939,5
12940,5
12941,3
12942,13
12943,2
12944,5
12945,3
12946,8
12947,0
12948,2
12949,0
12950,8
12951,3
12952,2
12953,0
12954,2
12955,2
12956,0
12957,6
12958,0
12959,3
12960,8
12961,2
12962,8
12963,6
12964,0
12965,2
12966,14
12967,8
12968,2
12969,5
12970,0
12971,5
12972,2
12973,3
12974,1
12975,5
12976,8
12977,13
12978,3
12979,5
12980,8
12981,5
12982,8
12983,2
12984,0
12985,0
12986,3
12987,2
12988,5
12989,3
12990,5
12991,13
12992,5
12993,0
12994,10
12995,2
12996,13
12997,5
12998,8
12999,8
13000,2
13001,13
13002,0
13003,8
13004,6
13005,8
13006,13
13007,0
13008,8
13009,13
13010,8
13011,5
13012,5
13013,2
13014,5
13015,0
13016,2
13017,5
13018,2
13019,0
13020,0
13021,2
13022,8
13023,8
13024,3
13025,13
13026,3
13027,3
13028,5
13029,13
13030,14
13031,5
13032,3
13033,4
13034,13
13035,0
13036,8
13037,3
13038,0
13039,3
13040,3
13041,1
13042,3
13043,2
13044,0
13045,2
13046,0
13047,2
13048,2
13049,8
13050,2
13051,5
13052,3
13053,14
13054,0
13055,5
13056,7
13057,13
13058,3
13059,2
13060,13
13061,6
13062,0
13063,0
13064,2
13065,2
13066,3
13067,5
13068,0
13069,0
13070,13
13071,4
13072,13
13073,14
13074,0
13075,0
13076,7
13077,2
13078,3
13079,9
13080,8
13081,5
13082,2
13083,13
13084,2
13085,0
13086,8
13087,8
13088,2
13089,5
13090,13
13091,5
13092,7
13093,8
13094,5
13095,3
13096,5
13097,3
13098,13
13099,5
13100,3
13101,2
13102,8
13103,13
13104,13
13105,3
13106,0
13107,2
13108,3
13109,8
13110,2
13111,8
13112,3
13113,13
13114,14
13115,0
13116,3
13117,2
13118,0
13119,8
13120,0
13121,5
13122,5
13123,0
13124,8
13125,8
13126,12
13127,8
13128,2
13129,2
13130,3
13131,5
13132,5
13133,2
13134,13
13135,13
13136,3
13137,3
13138,13
13139,3
13140,5
13141,5
13142,8
13143,3
13144,3
13145,0
13146,13
13147,5
13148,3
13149,0
13150,8
13151,7
13152,5
13153,8
13154,13
13155,8
13156,8
13157,5
13158,3
13159,0
13160,8
13161,3
13162,0
13163,3
13164,13
13165,8
13166,5
13167,0
13168,13
13169,8
13170,2
13171,8
13172,0
13173,5
13174,3
13175,3
13176,8
13177,0
13178,2
13179,13
13180,2
13181,2
13182,5
13183,5
13184,7
13185,2
13186,8
13187,2
13188,13
13189,2
13190,5
13191,5
13192,3
13193,8
13194,13
13195,8
13196,13
13197,5
13198,7
13199,14
13200,0
13201,0
13202,9
13203,8
13204,5
13205,14
13206,2
13207,5
13208,3
13209,3
13210,4
13211,2
13212,5
13213,5
13214,0
13215,5
13216,5
13217,0
13218,3
13219,5
13220,5
13221,2
13222,7
13223,0
13224,5
13225,2
13226,3
13227,5
13228,3
13229,6
13230,4
13231,13
13232,13
13233,8
13234,13
13235,0
13236,2
13237,6
13238,0
13239,13
13240,2
13241,2
13242,13
13243,9
13244,2
13245,8
13246,0
13247,10
13248,0
13249,2
13250,4
13251,13
13252,2
13253,2
13254,2
13255,0
13256,8
13257,5
13258,13
13259,2
13260,8
13261,13
13262,13
13263,0
13264,10
13265,3
13266,5
13267,8
13268,0
13269,3
13270,5
13271,2
13272,5
13273,8
13274,5
13275,4
13276,0
13277,14
13278,0
13279,0
13280,0
13281,8
13282,5
13283,13
13284,13
13285,13
13286,7
13287,3
13288,3
13289,5
13290,13
13291,14
13292,0
13293,8
13294,2
13295,8
13296,3
13297,0
13298,3
13299,8
13300,8
13301,9
13302,14
13303,0
13304,2
13305,13
13306,3
13307,13
13308,14
13309,3
13310,5
13311,5
13312,13
13313,8
13314,5
13315,3
13316,14
13317,4
13318,0
13319,8
13320,5
13321,13
13322,3
13323,2
13324,3
13325,0
13326,5
13327,3
13328,8
13329,13
13330,0
13331,2
13332,8
13333,5
13334,0
13335,3
13336,8
13337,7
13338,2
13339,5
13340,5
13341,2
13342,0
13343,3
13344,3
13345,12
13346,7
13347,0
13348,0
13349,8
13350,0
13351,8
13352,2
13353,3
13354,3
13355,0
13356,0
13357,8
13358,6
13359,5
13360,2
13361,1
13362,2
13363,2
13364,2
13365,13
13366,0
13367,8
13368,2
13369,12
13370,1
13371,9
13372,0
13373,13
13374,5
13375,8
13376,5
13377,14
13378,2
13379,13
13380,2
13381,2
13382,9
13383,9
13384,5
13385,5
13386,10
13387,8
13388,13
13389,3
13390,8
13391,3
13392,5
13393,2
13394,8
13395,5
13396,0
13397,5
13398,0
13399,2
13400,9
13401,0
13402,6
13403,2
13404,1
13405,2
13406,9
13407,8
13408,2
13409,8
13410,2
13411,7
13412,5
13413,8
13414,13
13415,13
13416,0
13417,0
13418,3
13419,2
13420,8
13421,0
13422,2
13423,2
13424,6
13425,2
13426,0
13427,0
13428,12
13429,3
13430,5
13431,13
13432,3
13433,1
13434,2
13435,6
13436,0
13437,0
13438,2
13439,5
13440,2
13441,3
13442,7
13443,5
13444,8
13445,0
13446,1
13447,2
13448,2
13449,3
13450,2
13451,13
13452,3
13453,5
13454,5
13455,0
13456,2
13457,5
13458,3
13459,13
13460,2
13461,13
13462,6
13463,13
13464,5
13465,12
13466,0
13467,8
13468,2
13469,5
13470,5
13471,0
13472,3
13473,8
13474,5
13475,0
13476,8
13477,8
13478,0
13479,3
13480,0
13481,0
13482,3
13483,13
13484,3
13485,3
13486,0
13487,13
13488,2
13489,3
13490,5
13491,13
13492,3
13493,5
13494,0
13495,8
13496,13
13497,8
13498,0
13499,2
13500,8
13501,5
13502,5
13503,13
13504,5
13505,5
13506,3
13507,3
13508,2
13509,0
13510,5
13511,5
13512,5
13513,8
13514,3
13515,3
13516,3
13517,8
13518,3
13519,8
13520,13
13521,2
13522,3
13523,2
13524,8
13525,1
13526,14
13527,8
13528,5
13529,3
13530,0
13531,8
13532,13
13533,8
13534,2
13535,2
13536,14
13537,8
13538,5
13539,1
13540,3
13541,13
13542,13
13543,5
13544,5
13545,8
13546,2
13547,13
13548,8
13549,2
13550,13
13551,9
13552,5
13553,0
13554,0
13555,8
13556,3
13557,8
13558,13
13559,13
13560,3
13561,13
13562,2
13563,0
13564,3
13565,5
13566,13
13567,13
13568,0
13569,5
13570,8
13571,5
13572,14
13573,3
13574,3
13575,13
13576,0
13577,0
13578,0
13579,3
13580,0
13581,5
13582,13
13583,0
13584,3
13585,5
13586,5
13587,5
13588,9
13589,3
13590,3
13591,2
13592,8
13593,0
13594,3
13595,0
13596,3
13597,8
13598,2
13599,3
13600,8
13601,0
13602,3
13603,0
13604,3
13605,8
13606,12
13607,13
13608,13
13609,13
13610,8
13611,13
13612,5
13613,3
13614,13
13615,5
13616,0
13617,8
13618,13
13619,3
13620,2
13621,0
13622,13
13623,8
13624,3
13625,3
13626,2
13627,5
13628,7
13629,12
13630,0
13631,5
13632,0
13633,8
13634,3
13635,8
13636,0
13637,5
13638,0
13639,8
13640,2
13641,8
13642,5
13643,5
13644,2
13645,3
13646,8
13647,0
13648,0
13649,8
13650,13
13651,7
13652,13
13653,14
13654,13
13655,3
13656,13
13657,2
13658,2
13659,5
13660,5
13661,2
13662,2
13663,5
13664,4
13665,2
13666,13
13667,8
13668,2
13669,8
13670,3
13671,8
13672,2
13673,13
13674,4
13675,7
13676,13
13677,13
13678,8
13679,13
13680,3
13681,2
13682,8
13683,1
13684,14
13685,8
13686,0
13687,13
13688,2
13689,2
13690,0
13691,3
13692,3
13693,2
13694,5
13695,8
13696,8
13697,8
13698,0
13699,5
13700,0
13701,11
13702,13
13703,0
13704,3
13705,14
13706,13
13707,0
13708,2
13709,13
13710,5
13711,13
13712,3
13713,10
13714,5
13715,13
13716,13
13717,8
13718,5
13719,2
13720,0
13721,5
13722,0
13723,3
13724,3
13725,2
13726,2
13727,13
13728,5
13729,3
13730,8
13731,8
13732,2
13733,14
13734,6
13735,5
13736,5
13737,13
13738,13
13739,8
13740,3
13741,8
13742,14
13743,0
13744,3
13745,3
13746,2
13747,3
13748,5
13749,3
13750,0
13751,0
13752,2
13753,5
13754,5
13755,0
13756,7
13757,9
13758,5
13759,8
13760,2
13761,3
13762,7
13763,14
13764,13
13765,5
13766,13
13767,11
13768,7
13769,0
13770,5
13771,13
13772,2
13773,8
13774,6
13775,5
13776,0
13777,8
13778,5
13779,6
13780,3
13781,7
13782,9
13783,8
13784,3
13785,2
13786,9
13787,14
13788,0
13789,14
13790,1
13791,13
13792,8
13793,8
13794,0
13795,0
13796,0
13797,2
13798,0
13799,8
13800,13
13801,2
13802,2
13803,2
13804,3
13805,7
13806,8
13807,12
13808,13
13809,14
13810,2
13811,5
13812,13
13813,3
13814,5
13815,13
13816,5
13817,11
13818,0
13819,3
13820,8
13821,13
13822,5
13823,5
13824,2
13825,5
13826,14
13827,2
13828,8
13829,5
13830,13
13831,5
13832,5
13833,0
13834,2
13835,2
13836,8
13837,4
13838,8
13839,14
13840,13
13841,0
13842,3
13843,5
13844,3
13845,3
13846,0
13847,8
13848,13
13849,5
13850,5
13851,3
13852,8
13853,3
13854,3
13855,0
13856,5
13857,13
13858,5
13859,8
13860,3
13861,13
13862,13
13863,8
13864,5
13865,3
13866,2
13867,3
13868,5
13869,3
13870,0
13871,13
13872,13
13873,8
13874,8
13875,8
13876,5
13877,10
13878,8
13879,14
13880,1
13881,2
13882,8
13883,13
13884,2
13885,2
13886,13
13887,13
13888,0
13889,5
13890,3
13891,0
13892,3
13893,3
13894,8
13895,3
13896,0
13897,5
13898,13
13899,0
13900,12
13901,8
13902,5
13903,5
13904,8
13905,8
13906,13
13907,0
13908,8
13909,8
13910,0
13911,7
13912,2
13913,2
13914,13
13915,13
13916,5
13917,5
13918,3
13919,4
13920,2
13921,3
13922,0
13923,8
13924,2
13925,5
13926,3
13927,5
13928,2
13929,5
13930,14
13931,5
13932,2
13933,0
13934,0
13935,3
13936,8
13937,0
13938,2
13939,8
13940,2
13941,3
13942,13
13943,12
13944,13
13945,13
13946,8
13947,6
13948,2
13949,3
13950,13
13951,13
13952,0
13953,2
13954,0
13955,0
13956,5
13957,8
13958,5
13959,0
13960,3
13961,8
13962,7
13963,5
13964,2
13965,0
13966,7
13967,3
13968,0
13969,8
13970,13
13971,0
13972,3
13973,3
13974,8
13975,2
13976,5
13977,2
13978,3
13979,8
13980,5
13981,3
13982,3
13983,5
13984,8
13985,3
13986,3
13987,3
13988,13
13989,8
13990,3
13991,1
13992,5
13993,2
13994,13
13995,7
13996,10
13997,8
13998,13
13999,13
14000,3
14001,0
14002,13
14003,8
14004,2
14005,3
14006,3
14007,5
14008,5
14009,3
14010,5
14011,3
14012,3
14013,13
14014,14
14015,8
14016,3
14017,8
14018,0
14019,2
14020,13
14021,13
14022,0
14023,2
14024,13
14025,5
14026,8
14027,8
14028,5
14029,8
14030,6
14031,1
14032,0
14033,1
14034,0
14035,0
14036,9
14037,6
14038,13
14039,2
14040,14
14041,13
14042,8
14043,2
14044,14
14045,13
14046,8
14047,8
14048,2
14049,3
14050,0
14051,3
14052,5
14053,8
14054,3
14055,13
14056,5
14057,8
14058,13
14059,3
14060,2
14061,5
14062,8
14063,5
14064,5
14065,8
14066,10
14067,8
14068,2
14069,8
14070,0
14071,4
14072,5
14073,4
14074,2
14075,5
14076,14
14077,13
14078,3
14079,0
14080,3
14081,5
14082,13
14083,2
14084,5
14085,3
14086,3
14087,0
14088,5
14089,3
14090,5
14091,8
14092,8
14093,13
14094,8
14095,8
14096,8
14097,8
14098,14
14099,5
14100,2
14101,8
14102,13
14103,8
14104,8
14105,0
14106,3
14107,3
14108,0
14109,2
14110,8
14111,5
14112,13
14113,5
14114,3
14115,8
14116,8
14117,0
14118,2
14119,3
14120,0
14121,2
14122,2
14123,0
14124,2
14125,13
14126,8
14127,13
14128,2
14129,2
14130,5
14131,13
14132,3
14133,13
14134,0
14135,0
14136,8
14137,8
14138,3
14139,3
14140,13
14141,0
14142,8
14143,8
14144,0
14145,2
14146,0
14147,7
14148,2
14149,2
14150,3
14151,3
14152,14
14153,1
14154,5
14155,9
14156,8
14157,3
14158,13
14159,8
14160,0
14161,8
14162,5
14163,0
14164,3
14165,0
14166,5
14167,8
14168,3
14169,2
14170,13
14171,2
14172,6
14173,3
14174,3
14175,13
14176,0
14177,3
14178,2
14179,13
14180,13
14181,0
14182,3
14183,5
14184,5
14185,0
14186,8
14187,0
14188,5
14189,0
14190,7
14191,7
14192,5
14193,8
14194,5
14195,13
14196,3
14197,14
14198,3
14199,3
14200,13
14201,8
14202,2
14203,13
14204,2
14205,3
14206,8
14207,8
14208,2
14209,5
14210,13
14211,5
14212,5
14213,2
14214,5
14215,2
14216,3
14217,0
14218,8
14219,14
14220,3
14221,5
14222,7
14223,13
14224,2
14225,3
14226,3
14227,3
14228,3
14229,3
14230,0
14231,12
14232,0
14233,0
14234,3
14235,3
14236,2
14237,8
14238,5
14239,14
14240,0
14241,5
14242,2
14243,0
14244,5
14245,9
14246,8
14247,5
14248,8
14249,13
14250,7
14251,8
14252,2
14253,5
14254,8
14255,3
14256,2
14257,8
14258,8
14259,4
14260,14
14261,13
14262,13
14263,13
14264,8
14265,8
14266,5
14267,0
14268,8
14269,7
14270,5
14271,0
14272,5
14273,5
14274,3
14275,13
14276,3
14277,5
14278,3
14279,3
14280,13
14281,3
14282,8
14283,5
14284,8
14285,0
14286,0
14287,0
14288,5
14289,8
14290,5
14291,0
14292,5
14293,0
14294,0
14295,8
14296,2
14297,5
14298,8
14299,8
14300,3
14301,8
14302,5
14303,5
14304,2
14305,8
14306,2
14307,8
14308,5
14309,8
14310,3
14311,8
14312,3
14313,2
14314,10
14315,5
14316,13
14317,13
14318,8
14319,3
14320,14
14321,0
14322,5
14323,0
14324,3
14325,8
14326,8
14327,13
14328,3
14329,3
14330,3
14331,8
14332,3
14333,5
14334,3
14335,0
14336,8
14337,1
14338,5
14339,0
14340,8
14341,2
14342,0
14343,13
14344,3
14345,1
14346,2
14347,0
14348,13
14349,3
14350,5
14351,7
14352,0
14353,3
14354,4
14355,0
14356,8
14357,13
14358,0
14359,3
14360,0
14361,12
14362,5
14363,0
14364,5
14365,13
14366,0
14367,2
14368,2
14369,6
14370,12
14371,8
14372,8
14373,2
14374,14
14375,8
14376,13
14377,0
14378,13
14379,12
14380,8
14381,8
14382,8
14383,0
14384,0
14385,2
14386,0
14387,3
14388,5
14389,1
14390,0
14391,2
14392,2
14393,2
14394,2
14395,2
14396,5
14397,5
14398,3
14399,2
14400,13
14401,5
14402,8
14403,0
14404,8
14405,3
14406,3
14407,14
14408,5
14409,0
14410,2
14411,3
14412,2
14413,13
14414,3
14415,0
14416,3
14417,2
14418,13
14419,8
14420,0
14421,13
14422,0
14423,3
14424,2
14425,5
14426,8
14427,0
14428,0
14429,0
14430,5
14431,7
14432,8
14433,10
14434,0
14435,0
14436,2
14437,5
14438,0
14439,0
14440,5
14441,14
14442,0
14443,2
14444,2
14445,2
14446,7
14447,14
14448,13
14449,5
14450,0
14451,13
14452,5
14453,3
14454,5
14455,12
14456,3
14457,2
14458,7
14459,3
14460,8
14461,5
14462,9
14463,2
14464,8
14465,5
14466,2
14467,5
14468,3
14469,2
14470,5
14471,0
14472,13
14473,7
14474,4
14475,8
14476,8
14477,8
14478,9
14479,2
14480,3
14481,3
14482,1
14483,0
14484,5
14485,13
14486,7
14487,13
14488,8
14489,2
14490,0
14491,8
14492,8
14493,8
14494,2
14495,3
14496,13
14497,7
14498,9
14499,2
14500,8
14501,3
14502,0
14503,8
14504,3
14505,4
14506,3
14507,1
14508,2
14509,8
14510,5
14511,0
14512,0
14513,3
14514,8
14515,13
14516,13
14517,1
14518,5
14519,0
14520,3
14521,2
14522,2
14523,5
14524,7
14525,7
14526,3
14527,2
14528,5
14529,14
14530,9
14531,4
14532,5
14533,12
14534,5
14535,5
14536,5
14537,13
14538,2
14539,8
14540,0
14541,3
14542,3
14543,0
14544,5
14545,8
14546,3
14547,7
14548,2
14549,8
14550,13
14551,5
14552,2
14553,5
14554,8
14555,2
14556,5
14557,2
14558,2
14559,3
14560,13
14561,0
14562,3
14563,8
14564,3
14565,14
14566,2
14567,3
14568,13
14569,3
14570,8
14571,2
14572,8
14573,0
14574,6
14575,7
14576,0
14577,0
14578,13
14579,14
14580,5
14581,3
14582,0
14583,3
14584,7
14585,5
14586,8
14587,9
14588,5
14589,5
14590,13
14591,3
14592,10
14593,2
14594,13
14595,2
14596,3
14597,3
14598,5
14599,9
14600,0
14601,8
14602,5
14603,3
14604,13
14605,5
14606,9
14607,8
14608,5
14609,5
14610,5
14611,8
14612,2
14613,0
14614,13
14615,0
14616,13
14617,3
14618,3
14619,5
14620,13
14621,0
14622,0
14623,8
14624,2
14625,5
14626,2
14627,2
14628,2
14629,7
14630,8
14631,0
14632,13
14633,5
14634,13
14635,1
14636,8
14637,7
14638,8
14639,3
14640,8
14641,5
14642,5
14643,8
14644,3
14645,5
14646,9
14647,0
14648,8
14649,2
14650,2
14651,0
14652,8
14653,3
14654,0
14655,12
14656,5
14657,2
14658,3
14659,8
14660,0
14661,2
14662,2
14663,13
14664,2
14665,14
14666,2
14667,2
14668,13
14669,8
14670,2
14671,8
14672,13
14673,0
14674,5
14675,2
14676,3
14677,5
14678,14
14679,5
14680,2
14681,13
14682,2
14683,0
14684,3
14685,12
14686,0
14687,3
14688,0
14689,13
14690,2
14691,7
14692,8
14693,3
14694,5
14695,0
14696,8
14697,2
14698,3
14699,2
14700,5
14701,13
14702,8
14703,13
14704,2
14705,2
14706,0
14707,3
14708,0
14709,0
14710,0
14711,8
14712,0
14713,2
14714,3
14715,0
14716,2
14717,1
14718,5
14719,8
14720,13
14721,14
14722,8
14723,5
14724,5
14725,3
14726,5
14727,2
14728,2
14729,8
14730,8
14731,13
14732,8
14733,13
14734,13
14735,8
14736,5
14737,2
14738,3
14739,13
14740,0
14741,9
14742,8
14743,2
14744,3
14745,2
14746,3
14747,5
14748,4
14749,8
14750,0
14751,3
14752,1
14753,5
14754,14
14755,7
14756,1
14757,14
14758,12
14759,13
14760,5
14761,2
14762,5
14763,9
14764,5
14765,2
14766,5
14767,13
14768,0
14769,8
14770,5
14771,9
14772,13
14773,2
14774,13
14775,5
14776,3
14777,0
14778,3
14779,2
14780,3
14781,0
14782,5
14783,0
14784,8
14785,13
14786,8
14787,5
14788,0
14789,4
14790,13
14791,2
14792,8
14793,3
14794,0
14795,8
14796,5
14797,11
14798,8
14799,13
14800,14
14801,0
14802,2
14803,0
14804,8
14805,2
14806,2
14807,5
14808,5
14809,0
14810,8
14811,5
14812,8
14813,13
14814,13
14815,1
14816,5
14817,7
14818,8
14819,3
14820,13
14821,0
14822,2
14823,3
14824,3
14825,2
14826,5
14827,13
14828,0
14829,8
14830,13
14831,5
14832,2
14833,13
14834,8
14835,5
14836,5
14837,13
14838,13
14839,2
14840,12
14841,2
14842,3
14843,5
14844,5
14845,13
14846,5
14847,3
14848,13
14849,3
14850,3
14851,0
14852,0
14853,5
14854,13
14855,13
14856,5
14857,6
14858,14
14859,0
14860,2
14861,2
14862,5
14863,3
14864,2
14865,7
14866,0
14867,5
14868,0
14869,8
14870,8
14871,2
14872,13
14873,7
14874,13
14875,2
14876,0
14877,7
14878,5
14879,8
14880,8
14881,0
14882,13
14883,13
14884,2
14885,8
14886,2
14887,2
14888,5
14889,3
14890,3
14891,7
14892,3
14893,0
14894,5
14895,3
14896,2
14897,7
14898,13
14899,13
14900,0
14901,8
14902,3
14903,13
14904,8
14905,3
14906,13
14907,8
14908,2
14909,2
14910,8
14911,14
14912,5
14913,2
14914,2
14915,2
14916,3
14917,13
14918,5
14919,0
14920,8
14921,0
14922,0
14923,0
14924,2
14925,3
14926,2
14927,0
14928,2
14929,0
14930,5
14931,12
14932,3
14933,7
14934,5
14935,8
14936,8
14937,13
14938,0
14939,13
14940,8
14941,8
14942,3
14943,2
14944,3
14945,8
14946,13
14947,8
14948,5
14949,8
14950,13
14951,8
14952,2
14953,2
14954,8
14955,8
14956,8
14957,4
14958,6
14959,7
14960,3
14961,8
14962,3
14963,3
14964,3
14965,12
14966,0
14967,3
14968,3
14969,13
14970,0
14971,7
14972,3
14973,13
14974,9
14975,13
14976,0
14977,3
14978,13
14979,3
14980,1
14981,8
14982,3
14983,9
14984,8
14985,2
14986,2
14987,13
14988,2
14989,13
14990,14
14991,8
14992,13
14993,8
14994,6
14995,5
14996,8
14997,3
14998,13
14999,8
15000,5
15001,5
15002,0
15003,0
15004,13
15005,5
15006,0
15007,0
15008,2
15009,8
15010,3
15011,13
15012,2
15013,2
15014,2
15015,2
15016,5
15017,2
15018,8
15019,13
15020,8
15021,8
15022,3
15023,13
15024,8
15025,10
15026,0
15027,0
15028,3
15029,3
15030,0
15031,9
15032,5
15033,0
15034,14
15035,8
15036,2
15037,13
15038,2
15039,0
15040,3
15041,3
15042,2
15043,8
15044,13
15045,13
15046,7
15047,3
15048,0
15049,13
15050,3
15051,7
15052,3
15053,14
15054,0
15055,13
15056,13
15057,0
15058,2
15059,0
15060,13
15061,2
15062,3
15063,2
15064,13
15065,2
15066,1
15067,5
15068,14
15069,0
15070,8
15071,0
15072,5
15073,3
15074,8
15075,1
15076,3
15077,3
15078,3
15079,13
15080,3
15081,8
15082,3
15083,5
15084,3
15085,7
15086,8
15087,8
15088,5
15089,5
15090,8
15091,7
15092,13
15093,5
15094,0
15095,2
15096,3
15097,5
15098,8
15099,8
15100,13
15101,2
15102,2
15103,8
15104,8
15105,8
15106,3
15107,7
15108,13
15109,0
15110,3
15111,14
15112,13
15113,8
15114,3
15115,8
15116,7
15117,5
15118,2
15119,3
15120,1
15121,13
15122,3
15123,1
15124,8
15125,0
15126,13
15127,3
15128,8
15129,0
15130,5
15131,13
15132,0
15133,8
15134,5
15135,5
15136,2
15137,2
15138,2
15139,0
15140,3
15141,8
15142,0
15143,2
15144,3
15145,13
15146,0
15147,13
15148,8
15149,2
15150,3
15151,2
15152,3
15153,0
15154,5
15155,2
15156,0
15157,7
15158,0
15159,0
15160,2
15161,2
15162,13
15163,13
15164,8
15165,2
15166,3
15167,13
15168,5
15169,13
15170,0
15171,1
15172,0
15173,14
15174,8
15175,5
15176,2
15177,13
15178,13
15179,0
15180,13
15181,0
15182,2
15183,3
15184,3
15185,13
15186,0
15187,0
15188,13
15189,5
15190,3
15191,2
15192,3
15193,8
15194,2
15195,0
15196,8
15197,8
15198,2
15199,1
15200,0
15201,14
15202,3
15203,12
15204,3
15205,0
15206,3
15207,8
15208,7
15209,8
15210,5
15211,3
15212,2
15213,5
15214,4
15215,3
15216,3
15217,3
15218,13
15219,0
15220,1
15221,5
15222,13
15223,13
15224,13
15225,5
15226,5
15227,5
15228,5
15229,13
15230,5
15231,3
15232,2
15233,3
15234,13
15235,5
15236,0
15237,5
15238,2
15239,3
15240,2
15241,0
15242,13
15243,3
15244,0
15245,10
15246,5
15247,8
15248,3
15249,5
15250,8
15251,13
15252,14
15253,0
15254,6
15255,0
15256,13
15257,0
15258,0
15259,8
15260,0
15261,3
15262,5
15263,13
15264,0
15265,14
15266,8
15267,5
15268,2
15269,13
15270,5
15271,0
15272,2
15273,2
15274,9
15275,2
15276,5
15277,8
15278,3
15279,13
15280,13
15281,8
15282,8
15283,2
15284,13
15285,0
15286,13
15287,14
15288,8
15289,13
15290,3
15291,5
15292,3
15293,13
15294,2
15295,0
15296,13
15297,8
15298,8
15299,5
15300,5
15301,7
15302,0
15303,13
15304,8
15305,5
15306,5
15307,0
15308,13
15309,3
15310,2
15311,5
15312,13
15313,0
15314,0
15315,3
15316,13
15317,14
15318,2
15319,8
15320,8
15321,2
15322,13
15323,8
15324,3
15325,0
15326,13
15327,13
15328,0
15329,2
15330,2
15331,14
15332,8
15333,2
15334,0
15335,5
15336,1
15337,13
15338,0
15339,7
15340,7
15341,8
15342,13
15343,13
15344,3
15345,3
15346,3
15347,5
15348,8
15349,3
15350,10
15351,8
15352,5
15353,1
15354,5
15355,8
15356,0
15357,3
15358,0
15359,2
15360,7
15361,2
15362,13
15363,8
15364,3
15365,5
15366,8
15367,0
15368,0
15369,5
15370,8
15371,13
15372,2
15373,6
15374,5
15375,2
15376,3
15377,5
15378,12
15379,8
15380,13
15381,4
15382,13
15383,13
15384,2
15385,12
15386,3
15387,13
15388,3
15389,13
15390,13
15391,5
15392,2
15393,13
15394,0
15395,13
15396,9
15397,8
